"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","year","month","Ozone","PM2.5"
2017-08-30,"Triple Oak","Wake",35.8652,-78.8197,2017,8,NA,23
2017-08-31,"Blackstone","Lee",35.4325,-79.2887,2017,8,30,35
2017-08-31,"Bryson City","Swain",35.434767,-83.442133,2017,8,18,12
2017-08-31,"Triple Oak","Wake",35.8652,-78.8197,2017,8,NA,35
2017-09-01,"Blackstone","Lee",35.4325,-79.2887,2017,9,26,25
2017-09-01,"Bryson City","Swain",35.434767,-83.442133,2017,9,34,14
2017-09-01,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,32
2017-09-02,"Blackstone","Lee",35.4325,-79.2887,2017,9,32,20
2017-09-02,"Bryson City","Swain",35.434767,-83.442133,2017,9,36,20
2017-09-02,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,24
2017-09-03,"Blackstone","Lee",35.4325,-79.2887,2017,9,37,24
2017-09-03,"Bryson City","Swain",35.434767,-83.442133,2017,9,32,41
2017-09-03,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,16
2017-09-04,"Blackstone","Lee",35.4325,-79.2887,2017,9,44,43
2017-09-04,"Bryson City","Swain",35.434767,-83.442133,2017,9,28,28
2017-09-04,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,45
2017-09-05,"Blackstone","Lee",35.4325,-79.2887,2017,9,34,45
2017-09-05,"Bryson City","Swain",35.434767,-83.442133,2017,9,33,33
2017-09-05,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,55
2017-09-06,"Blackstone","Lee",35.4325,-79.2887,2017,9,34,35
2017-09-06,"Bryson City","Swain",35.434767,-83.442133,2017,9,34,30
2017-09-06,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,37
2017-09-07,"Bryson City","Swain",35.434767,-83.442133,2017,9,31,18
2017-09-07,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,26
2017-09-08,"Blackstone","Lee",35.4325,-79.2887,2017,9,36,NA
2017-09-08,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,22
2017-09-09,"Blackstone","Lee",35.4325,-79.2887,2017,9,41,38
2017-09-09,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,22
2017-09-10,"Blackstone","Lee",35.4325,-79.2887,2017,9,28,31
2017-09-10,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,16
2017-09-11,"Blackstone","Lee",35.4325,-79.2887,2017,9,22,25
2017-09-11,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,22
2017-09-12,"Blackstone","Lee",35.4325,-79.2887,2017,9,20,8
2017-09-12,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,28
2017-09-13,"Blackstone","Lee",35.4325,-79.2887,2017,9,31,29
2017-09-13,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,31
2017-09-14,"Blackstone","Lee",35.4325,-79.2887,2017,9,36,39
2017-09-14,"Bryson City","Swain",35.434767,-83.442133,2017,9,29,NA
2017-09-14,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,50
2017-09-15,"Blackstone","Lee",35.4325,-79.2887,2017,9,38,42
2017-09-15,"Bryson City","Swain",35.434767,-83.442133,2017,9,21,NA
2017-09-15,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,45
2017-09-16,"Blackstone","Lee",35.4325,-79.2887,2017,9,35,30
2017-09-16,"Bryson City","Swain",35.434767,-83.442133,2017,9,31,NA
2017-09-16,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,40
2017-09-17,"Blackstone","Lee",35.4325,-79.2887,2017,9,38,32
2017-09-17,"Bryson City","Swain",35.434767,-83.442133,2017,9,33,NA
2017-09-17,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,38
2017-09-18,"Blackstone","Lee",35.4325,-79.2887,2017,9,39,29
2017-09-18,"Bryson City","Swain",35.434767,-83.442133,2017,9,36,NA
2017-09-18,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,30
2017-09-19,"Blackstone","Lee",35.4325,-79.2887,2017,9,38,33
2017-09-19,"Bryson City","Swain",35.434767,-83.442133,2017,9,37,NA
2017-09-19,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,40
2017-09-20,"Blackstone","Lee",35.4325,-79.2887,2017,9,44,52
2017-09-20,"Bryson City","Swain",35.434767,-83.442133,2017,9,34,NA
2017-09-20,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,52
2017-09-21,"Blackstone","Lee",35.4325,-79.2887,2017,9,50,48
2017-09-21,"Bryson City","Swain",35.434767,-83.442133,2017,9,29,28
2017-09-21,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,48
2017-09-22,"Blackstone","Lee",35.4325,-79.2887,2017,9,46,44
2017-09-22,"Bryson City","Swain",35.434767,-83.442133,2017,9,37,35
2017-09-22,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,52
2017-09-23,"Blackstone","Lee",35.4325,-79.2887,2017,9,50,50
2017-09-23,"Bryson City","Swain",35.434767,-83.442133,2017,9,37,38
2017-09-23,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,45
2017-09-24,"Blackstone","Lee",35.4325,-79.2887,2017,9,43,35
2017-09-24,"Bryson City","Swain",35.434767,-83.442133,2017,9,37,38
2017-09-24,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,36
2017-09-25,"Blackstone","Lee",35.4325,-79.2887,2017,9,39,35
2017-09-25,"Bryson City","Swain",35.434767,-83.442133,2017,9,31,26
2017-09-25,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,34
2017-09-26,"Blackstone","Lee",35.4325,-79.2887,2017,9,21,26
2017-09-26,"Bryson City","Swain",35.434767,-83.442133,2017,9,36,32
2017-09-26,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,23
2017-09-27,"Blackstone","Lee",35.4325,-79.2887,2017,9,39,26
2017-09-27,"Bryson City","Swain",35.434767,-83.442133,2017,9,36,41
2017-09-27,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,23
2017-09-28,"Blackstone","Lee",35.4325,-79.2887,2017,9,97,58
2017-09-28,"Bryson City","Swain",35.434767,-83.442133,2017,9,45,55
2017-09-28,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,53
2017-09-29,"Blackstone","Lee",35.4325,-79.2887,2017,9,42,38
2017-09-29,"Bryson City","Swain",35.434767,-83.442133,2017,9,40,52
2017-09-29,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,26
2017-09-30,"Blackstone","Lee",35.4325,-79.2887,2017,9,44,39
2017-09-30,"Bryson City","Swain",35.434767,-83.442133,2017,9,42,39
2017-09-30,"Triple Oak","Wake",35.8652,-78.8197,2017,9,NA,20
2017-10-01,"Blackstone","Lee",35.4325,-79.2887,2017,10,35,33
2017-10-01,"Bryson City","Swain",35.434767,-83.442133,2017,10,36,24
2017-10-01,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,15
2017-10-02,"Blackstone","Lee",35.4325,-79.2887,2017,10,NA,37
2017-10-02,"Bryson City","Swain",35.434767,-83.442133,2017,10,39,17
2017-10-02,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,20
2017-10-03,"Blackstone","Lee",35.4325,-79.2887,2017,10,48,39
2017-10-03,"Bryson City","Swain",35.434767,-83.442133,2017,10,41,31
2017-10-03,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,24
2017-10-04,"Blackstone","Lee",35.4325,-79.2887,2017,10,43,39
2017-10-04,"Bryson City","Swain",35.434767,-83.442133,2017,10,37,24
2017-10-04,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,30
2017-10-05,"Blackstone","Lee",35.4325,-79.2887,2017,10,42,29
2017-10-05,"Bryson City","Swain",35.434767,-83.442133,2017,10,36,22
2017-10-05,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,37
2017-10-06,"Blackstone","Lee",35.4325,-79.2887,2017,10,38,30
2017-10-06,"Bryson City","Swain",35.434767,-83.442133,2017,10,40,35
2017-10-06,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,29
2017-10-07,"Blackstone","Lee",35.4325,-79.2887,2017,10,20,13
2017-10-07,"Bryson City","Swain",35.434767,-83.442133,2017,10,23,32
2017-10-07,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,21
2017-10-08,"Blackstone","Lee",35.4325,-79.2887,2017,10,14,8
2017-10-08,"Bryson City","Swain",35.434767,-83.442133,2017,10,21,16
2017-10-08,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,23
2017-10-09,"Blackstone","Lee",35.4325,-79.2887,2017,10,20,8
2017-10-09,"Bryson City","Swain",35.434767,-83.442133,2017,10,19,15
2017-10-09,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,36
2017-10-10,"Blackstone","Lee",35.4325,-79.2887,2017,10,18,18
2017-10-10,"Bryson City","Swain",35.434767,-83.442133,2017,10,19,NA
2017-10-10,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,49
2017-10-11,"Blackstone","Lee",35.4325,-79.2887,2017,10,22,23
2017-10-11,"Bryson City","Swain",35.434767,-83.442133,2017,10,31,NA
2017-10-11,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,41
2017-10-12,"Blackstone","Lee",35.4325,-79.2887,2017,10,28,33
2017-10-12,"Bryson City","Swain",35.434767,-83.442133,2017,10,37,28
2017-10-12,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,37
2017-10-13,"Blackstone","Lee",35.4325,-79.2887,2017,10,25,28
2017-10-13,"Bryson City","Swain",35.434767,-83.442133,2017,10,31,34
2017-10-13,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,23
2017-10-14,"Blackstone","Lee",35.4325,-79.2887,2017,10,28,29
2017-10-14,"Bryson City","Swain",35.434767,-83.442133,2017,10,33,45
2017-10-14,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,27
2017-10-15,"Blackstone","Lee",35.4325,-79.2887,2017,10,28,43
2017-10-15,"Bryson City","Swain",35.434767,-83.442133,2017,10,21,35
2017-10-15,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,43
2017-10-16,"Blackstone","Lee",35.4325,-79.2887,2017,10,24,30
2017-10-16,"Bryson City","Swain",35.434767,-83.442133,2017,10,29,10
2017-10-16,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,23
2017-10-17,"Blackstone","Lee",35.4325,-79.2887,2017,10,33,35
2017-10-17,"Bryson City","Swain",35.434767,-83.442133,2017,10,30,14
2017-10-18,"Blackstone","Lee",35.4325,-79.2887,2017,10,37,39
2017-10-18,"Bryson City","Swain",35.434767,-83.442133,2017,10,31,20
2017-10-19,"Blackstone","Lee",35.4325,-79.2887,2017,10,36,38
2017-10-19,"Bryson City","Swain",35.434767,-83.442133,2017,10,32,23
2017-10-20,"Blackstone","Lee",35.4325,-79.2887,2017,10,49,45
2017-10-20,"Bryson City","Swain",35.434767,-83.442133,2017,10,32,37
2017-10-21,"Blackstone","Lee",35.4325,-79.2887,2017,10,48,61
2017-10-21,"Bryson City","Swain",35.434767,-83.442133,2017,10,40,49
2017-10-22,"Blackstone","Lee",35.4325,-79.2887,2017,10,44,52
2017-10-22,"Bryson City","Swain",35.434767,-83.442133,2017,10,34,36
2017-10-23,"Blackstone","Lee",35.4325,-79.2887,2017,10,NA,26
2017-10-23,"Bryson City","Swain",35.434767,-83.442133,2017,10,35,3
2017-10-24,"Blackstone","Lee",35.4325,-79.2887,2017,10,31,28
2017-10-24,"Bryson City","Swain",35.434767,-83.442133,2017,10,38,17
2017-10-24,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,32
2017-10-25,"Blackstone","Lee",35.4325,-79.2887,2017,10,37,33
2017-10-25,"Bryson City","Swain",35.434767,-83.442133,2017,10,31,22
2017-10-25,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,25
2017-10-26,"Blackstone","Lee",35.4325,-79.2887,2017,10,36,35
2017-10-26,"Bryson City","Swain",35.434767,-83.442133,2017,10,35,22
2017-10-26,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,23
2017-10-27,"Blackstone","Lee",35.4325,-79.2887,2017,10,43,48
2017-10-27,"Bryson City","Swain",35.434767,-83.442133,2017,10,40,29
2017-10-27,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,42
2017-10-28,"Blackstone","Lee",35.4325,-79.2887,2017,10,38,43
2017-10-28,"Bryson City","Swain",35.434767,-83.442133,2017,10,24,25
2017-10-28,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,33
2017-10-29,"Blackstone","Lee",35.4325,-79.2887,2017,10,19,28
2017-10-29,"Bryson City","Swain",35.434767,-83.442133,2017,10,24,7
2017-10-30,"Blackstone","Lee",35.4325,-79.2887,2017,10,31,30
2017-10-30,"Bryson City","Swain",35.434767,-83.442133,2017,10,34,17
2017-10-31,"Blackstone","Lee",35.4325,-79.2887,2017,10,37,49
2017-10-31,"Bryson City","Swain",35.434767,-83.442133,2017,10,39,33
2017-10-31,"Triple Oak","Wake",35.8652,-78.8197,2017,10,NA,43
2017-11-01,"Blackstone","Lee",35.4325,-79.2887,2017,11,44,57
2017-11-01,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,38
2017-11-01,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,57
2017-11-02,"Blackstone","Lee",35.4325,-79.2887,2017,11,33,50
2017-11-02,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,46
2017-11-02,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,33
2017-11-03,"Blackstone","Lee",35.4325,-79.2887,2017,11,39,59
2017-11-03,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,38
2017-11-03,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,55
2017-11-04,"Blackstone","Lee",35.4325,-79.2887,2017,11,18,59
2017-11-04,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,33
2017-11-04,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,41
2017-11-05,"Blackstone","Lee",35.4325,-79.2887,2017,11,18,41
2017-11-05,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,37
2017-11-05,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,32
2017-11-06,"Blackstone","Lee",35.4325,-79.2887,2017,11,27,52
2017-11-06,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,53
2017-11-06,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,55
2017-11-07,"Blackstone","Lee",35.4325,-79.2887,2017,11,NA,64
2017-11-07,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,26
2017-11-07,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,46
2017-11-08,"Blackstone","Lee",35.4325,-79.2887,2017,11,NA,30
2017-11-08,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,13
2017-11-08,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,5
2017-11-09,"Blackstone","Lee",35.4325,-79.2887,2017,11,12,23
2017-11-09,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,7
2017-11-09,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,6
2017-11-10,"Blackstone","Lee",35.4325,-79.2887,2017,11,32,45
2017-11-10,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,18
2017-11-10,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,18
2017-11-11,"Blackstone","Lee",35.4325,-79.2887,2017,11,33,44
2017-11-11,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,50
2017-11-11,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,21
2017-11-12,"Blackstone","Lee",35.4325,-79.2887,2017,11,27,64
2017-11-12,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,41
2017-11-12,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,43
2017-11-13,"Blackstone","Lee",35.4325,-79.2887,2017,11,27,53
2017-11-13,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,26
2017-11-13,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,32
2017-11-14,"Blackstone","Lee",35.4325,-79.2887,2017,11,29,58
2017-11-14,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,31
2017-11-14,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,42
2017-11-15,"Blackstone","Lee",35.4325,-79.2887,2017,11,30,55
2017-11-15,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,39
2017-11-15,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,35
2017-11-16,"Blackstone","Lee",35.4325,-79.2887,2017,11,34,54
2017-11-16,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,28
2017-11-16,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,41
2017-11-17,"Blackstone","Lee",35.4325,-79.2887,2017,11,25,46
2017-11-17,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,32
2017-11-17,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,22
2017-11-18,"Blackstone","Lee",35.4325,-79.2887,2017,11,40,52
2017-11-18,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,63
2017-11-18,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,41
2017-11-19,"Blackstone","Lee",35.4325,-79.2887,2017,11,26,31
2017-11-19,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,20
2017-11-19,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,10
2017-11-20,"Blackstone","Lee",35.4325,-79.2887,2017,11,35,42
2017-11-20,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,40
2017-11-20,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,24
2017-11-21,"Blackstone","Lee",35.4325,-79.2887,2017,11,31,51
2017-11-21,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,50
2017-11-21,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,36
2017-11-22,"Blackstone","Lee",35.4325,-79.2887,2017,11,39,55
2017-11-22,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,34
2017-11-22,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,35
2017-11-23,"Blackstone","Lee",35.4325,-79.2887,2017,11,24,52
2017-11-23,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,48
2017-11-23,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,27
2017-11-24,"Blackstone","Lee",35.4325,-79.2887,2017,11,31,58
2017-11-24,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,51
2017-11-24,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,38
2017-11-25,"Blackstone","Lee",35.4325,-79.2887,2017,11,38,60
2017-11-25,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,54
2017-11-25,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,53
2017-11-26,"Blackstone","Lee",35.4325,-79.2887,2017,11,38,54
2017-11-26,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,36
2017-11-26,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,31
2017-11-27,"Blackstone","Lee",35.4325,-79.2887,2017,11,36,50
2017-11-27,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,35
2017-11-27,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,33
2017-11-28,"Blackstone","Lee",35.4325,-79.2887,2017,11,41,59
2017-11-28,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,55
2017-11-28,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,39
2017-11-29,"Blackstone","Lee",35.4325,-79.2887,2017,11,47,64
2017-11-29,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,59
2017-11-29,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,54
2017-11-30,"Blackstone","Lee",35.4325,-79.2887,2017,11,44,60
2017-11-30,"Bryson City","Swain",35.434767,-83.442133,2017,11,NA,61
2017-11-30,"Triple Oak","Wake",35.8652,-78.8197,2017,11,NA,64
2017-12-01,"Blackstone","Lee",35.4325,-79.2887,2017,12,40,63
2017-12-01,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,47
2017-12-01,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,58
2017-12-02,"Blackstone","Lee",35.4325,-79.2887,2017,12,22,66
2017-12-02,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,58
2017-12-02,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,56
2017-12-03,"Blackstone","Lee",35.4325,-79.2887,2017,12,38,70
2017-12-03,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,44
2017-12-03,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,56
2017-12-04,"Blackstone","Lee",35.4325,-79.2887,2017,12,36,60
2017-12-04,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,54
2017-12-04,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,46
2017-12-05,"Blackstone","Lee",35.4325,-79.2887,2017,12,34,57
2017-12-05,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,55
2017-12-05,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,55
2017-12-06,"Blackstone","Lee",35.4325,-79.2887,2017,12,28,43
2017-12-06,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,22
2017-12-06,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,19
2017-12-07,"Blackstone","Lee",35.4325,-79.2887,2017,12,23,48
2017-12-07,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,30
2017-12-07,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,28
2017-12-08,"Blackstone","Lee",35.4325,-79.2887,2017,12,23,45
2017-12-08,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,34
2017-12-08,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,27
2017-12-09,"Blackstone","Lee",35.4325,-79.2887,2017,12,25,36
2017-12-09,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,20
2017-12-09,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,15
2017-12-10,"Blackstone","Lee",35.4325,-79.2887,2017,12,27,49
2017-12-10,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,37
2017-12-10,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,28
2017-12-11,"Blackstone","Lee",35.4325,-79.2887,2017,12,31,55
2017-12-11,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,40
2017-12-11,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,46
2017-12-12,"Blackstone","Lee",35.4325,-79.2887,2017,12,31,52
2017-12-12,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,38
2017-12-12,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,35
2017-12-13,"Blackstone","Lee",35.4325,-79.2887,2017,12,35,35
2017-12-13,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,16
2017-12-13,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,26
2017-12-14,"Blackstone","Lee",35.4325,-79.2887,2017,12,34,52
2017-12-14,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,50
2017-12-14,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,39
2017-12-15,"Blackstone","Lee",35.4325,-79.2887,2017,12,19,60
2017-12-15,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,55
2017-12-15,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,48
2017-12-16,"Blackstone","Lee",35.4325,-79.2887,2017,12,31,60
2017-12-16,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,56
2017-12-16,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,40
2017-12-17,"Blackstone","Lee",35.4325,-79.2887,2017,12,31,62
2017-12-17,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,67
2017-12-17,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,65
2017-12-18,"Blackstone","Lee",35.4325,-79.2887,2017,12,37,68
2017-12-18,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,52
2017-12-18,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,66
2017-12-19,"Blackstone","Lee",35.4325,-79.2887,2017,12,37,59
2017-12-19,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,51
2017-12-19,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,64
2017-12-20,"Blackstone","Lee",35.4325,-79.2887,2017,12,21,52
2017-12-20,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,29
2017-12-20,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,51
2017-12-21,"Blackstone","Lee",35.4325,-79.2887,2017,12,26,56
2017-12-21,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,19
2017-12-21,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,35
2017-12-22,"Blackstone","Lee",35.4325,-79.2887,2017,12,30,55
2017-12-22,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,38
2017-12-22,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,48
2017-12-23,"Blackstone","Lee",35.4325,-79.2887,2017,12,24,51
2017-12-23,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,25
2017-12-23,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,41
2017-12-24,"Blackstone","Lee",35.4325,-79.2887,2017,12,19,33
2017-12-24,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,7
2017-12-24,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,9
2017-12-25,"Blackstone","Lee",35.4325,-79.2887,2017,12,32,35
2017-12-25,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,22
2017-12-25,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,14
2017-12-26,"Blackstone","Lee",35.4325,-79.2887,2017,12,32,40
2017-12-26,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,31
2017-12-26,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,17
2017-12-27,"Blackstone","Lee",35.4325,-79.2887,2017,12,31,54
2017-12-27,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,44
2017-12-27,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,30
2017-12-28,"Blackstone","Lee",35.4325,-79.2887,2017,12,31,51
2017-12-28,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,54
2017-12-28,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,30
2017-12-29,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,53
2017-12-29,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,48
2017-12-30,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,56
2017-12-30,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,58
2017-12-31,"Bryson City","Swain",35.434767,-83.442133,2017,12,NA,55
2017-12-31,"Triple Oak","Wake",35.8652,-78.8197,2017,12,NA,12
2018-01-01,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,35
2018-01-01,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,15
2018-01-02,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,51
2018-01-02,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,29
2018-01-03,"Blackstone","Lee",35.4325,-79.2887,2018,1,NA,52
2018-01-03,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,44
2018-01-03,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,48
